article_id,text,language,tokens,entities,sentiment,normalized_text
138f1af5cc5ec420e086aa25f045d368,"""समझ में नहीं आता कि राहुल गांधी संसद का विशेष सत्र क्यों चाहते हैं"": BJP नेता राजीव चंद्रशेखर",hi,"[101, 107, 898, 13841, 111202, 10532, 16791, 87629, 14117, 891, 66921, 52736, 22559, 33856, 28466, 104096, 11081, 37100, 898, 27373, 865, 49036, 14018, 870, 66921, 17203, 11716, 107, 131, 139, 15417, 11127, 13088, 13537, 891, 78910, 15070, 870, 52768, 18321, 21835, 11554, 27841, 11549, 102]","[('राहुल गांधी', 'PER'), ('BJP', 'ORG'), ('राजीव चंद्रशेखर', 'PER')]",negative,"""समझ में नहीं आता कि राहुल गांधी संसद का विशेष सत्र क्यों चाहते हैं"": BJP नेता राजीव चंद्रशेखर"
b0bad1c9651e7f34c929dc1b4869d406,"Bankura: সোশ্যাল মিডিয়ায় পাকিস্তানের সমর্থনে ভারত বিরোধী পোস্টের অভিযোগ, পাক পতাকার উপর দাঁড় করিয়েই যুবককে সবক শেখাল BJP Bankura News: জম্মু কাশ্মীরের পহেলগাঁওয়ে হামলার পর থেকেই তলানিতে ভারত-পাক সম্পর্ক। দুই দেশের এই অস্থির অবস্থার মধ্যে ফেসবুকে ভারত বিরোধী স্লোগান...",bn,"[101, 13533, 11465, 131, 978, 16431, 22875, 40685, 13458, 972, 12235, 38044, 32437, 13228, 103093, 11421, 978, 15002, 11128, 38833, 30023, 74313, 970, 27268, 16431, 56251, 13100, 968, 16431, 71482, 11421, 937, 80045, 61777, 117, 968, 105069, 968, 19668, 35884, 48120, 965, 12079, 111219, 52706, 948, 82742, 24758, 14998, 973, 16166, 19910, 13104, 18243, 100024, 13104, 976, 11199, 79045, 13458, 139, 15417, 11127, 13533, 11465, 12219, 131, 955, 15002, 111240, 15002, 16166, 948, 12079, 22875, 111240, 95984, 39315, 968, 26145, 42620, 20725, 12079, 111219, 18262, 24758, 979, 58354, 67876, 29740, 14339, 14998, 963, 29621, 40349, 15613, 74313, 118, 968, 105069, 978, 15002, 111240, 62210, 66946, 920, 55145, 92328, 14112, 937, 15258, 38833, 27268, 59136, 102069, 11128, 20430, 969, 75468, 19910, 69514, 11199, 74313, 970, 27268, 16431, 56251, 13100, 978, 111240, 105864, 20725, 18770, 119, 119, 119, 102]","[('Bankura', 'LOC'), ('পাকিস্তান', 'LOC'), ('ভারত', 'MISC'), ('পাক', 'MISC'), ('BJP', 'ORG'), ('Bankura News', 'MISC'), ('জম্মু কাশ্মী', 'LOC'), ('পহেলগাঁওয়ে', 'LOC'), ('ভারত', 'MISC'), ('পাক', 'MISC'), ('ভারত', 'MISC')]",negative,"Bankura: সোশ্যাল মিডিয়ায় পাকিস্তানের সমর্থনে ভারত বিরোধী পোস্টের অভিযোগ, পাক পতাকার উপর দাঁড় করিয়েই যুবককে সবক শেখাল BJP Bankura News: জম্মু কাশ্মীরের পহেলগাঁওয়ে হামলার পর থেকেই তলানিতে ভারত-পাক সম্পর্ক। দুই দেশের এই অস্থির অবস্থার মধ্যে ফেসবুকে ভারত বিরোধী স্লোগান..."
59c5443b77818201a0f8921989b42c6a,PM Narendra Modi: पंतप्रधान नरेंद्र मोदींनी पूर्ण केला ‘हा’ शब्द; दहशतवाद्यांना थेट...; काय म्हणाले संबित पात्रा? पहलगाम हल्ल्यानंतर भारताने ऑपरेशल सिंदूर राबवत पाकिस्तानचा बदला घेतला. त्यानंतर पाकिस्तानने भारतावर हल्ला करण्याचा प्रयत्न केला. तर भारताने पाकिस्तानला चोख प्रत्युत्तर दिले आहे.,mr,"[101, 46161, 10685, 68712, 10288, 78616, 10116, 131, 885, 24786, 18187, 101219, 884, 28546, 52768, 18321, 889, 13718, 27425, 99943, 64387, 49902, 20321, 46973, 132, 882, 17110, 21835, 11845, 44608, 17279, 14018, 16380, 17798, 14835, 119, 119, 119, 132, 11081, 13874, 889, 20429, 17110, 69965, 13665, 28466, 18351, 13184, 885, 98340, 11208, 136, 885, 17110, 11714, 43263, 13841, 899, 11714, 50101, 17279, 74064, 14311, 33244, 862, 61533, 48157, 11714, 898, 103435, 98626, 11549, 891, 11208, 18351, 97863, 67147, 22078, 887, 99989, 11208, 868, 53316, 14334, 119, 50458, 74064, 67147, 13466, 14311, 60473, 899, 101668, 16192, 14512, 83851, 885, 18321, 63484, 22949, 49902, 119, 32824, 14311, 33244, 67147, 14334, 870, 13718, 27841, 885, 18321, 91618, 78954, 29161, 11549, 882, 52433, 13090, 119, 102]","[('Narendra Modi', 'PER'), ('नरेंद्र मोदी', 'PER'), ('संबित पात्रा', 'PER'), ('पहलगाम', 'LOC'), ('भारत', 'LOC'), ('पाकिस्तान', 'LOC'), ('पाकिस्तान', 'LOC'), ('भारत', 'LOC'), ('भारत', 'LOC'), ('पाकिस्तान', 'LOC')]",negative,PM Narendra Modi: पंतप्रधान नरेंद्र मोदींनी पूर्ण केला हा शब्द; दहशतवाद्यांना थेट...; काय म्हणाले संबित पात्रा? पहलगाम हल्ल्यानंतर भारताने ऑपरेशल सिंदूर राबवत पाकिस्तानचा बदला घेतला. त्यानंतर पाकिस्तानने भारतावर हल्ला करण्याचा प्रयत्न केला. तर भारताने पाकिस्तानला चोख प्रत्युत्तर दिले आहे.
e5e2092b840ddd2310c1184bd56e1a59,कांग्रेस को देश के साथ खड़ा होना चाहिए: BJP leader ने संसद के विशेष सत्र की कांग्रेस की मांग पर कहा,hi,"[101, 11081, 31222, 37463, 11267, 40107, 10412, 16208, 866, 44302, 103673, 63214, 30226, 139, 15417, 11127, 15014, 13088, 28466, 104096, 10412, 37100, 898, 27373, 10826, 11081, 31222, 37463, 10826, 32629, 31222, 12213, 31608, 102]","[('कांग्रेस', 'ORG'), ('BJP', 'ORG'), ('कांग्रेस', 'ORG')]",neutral,कांग्रेस को देश के साथ खड़ा होना चाहिएः BJP leader ने संसद के विशेष सत्र की कांग्रेस की मांग पर कहा
2a924fa666055d06ae77813aaf808ca4,"अनिल विज बोले, यह नापाकिस्तान.. ट्रंप पर घमासान पर यह बोली BJP हरियाणा सरकार में मंत्री अनिल विज ने कहा, यह पाकिस्तान नहीं बल्कि नापाकिस्तान है। सीजफायर ही हुआ है, लड़ाई खत्म नहीं हुई है। सेनाएं सीमा पर खड़ी हैं। अभी बहुत मुद्दे हैं जिनका समाधान नहीं हुआ है। प्रधानमंत्री मोदी का साफ पैगाम है कि वो गोली मारेंगे, तो हम गोला मारेंगे। पाकिस्तान ने देख लिया [...]The post अनिल विज बोले, यह नापाकिस्तान.. ट्रंप पर घमासान पर यह बोली BJP first appeared on LIBERAL TV.",hi,"[101, 851, 51230, 11714, 55190, 17413, 887, 51140, 11554, 117, 13525, 30192, 11208, 66943, 57523, 21202, 119, 119, 875, 18321, 14018, 18187, 12213, 868, 12347, 35127, 11453, 12213, 13525, 887, 54317, 139, 15417, 11127, 85465, 21394, 69965, 40204, 10532, 889, 48797, 10914, 851, 51230, 11714, 55190, 17413, 13088, 31608, 117, 13525, 67147, 16791, 887, 11714, 28197, 12878, 30192, 11208, 66943, 57523, 21202, 10569, 920, 53596, 17413, 89761, 50229, 14080, 21971, 10569, 117, 893, 44302, 15801, 866, 11845, 33270, 16791, 32162, 10569, 920, 75750, 55313, 95425, 12213, 866, 36618, 11716, 920, 851, 82006, 31028, 889, 14070, 15552, 60254, 11554, 11716, 872, 25936, 15399, 898, 12347, 69473, 16791, 21971, 10569, 920, 885, 101219, 109520, 889, 13718, 27425, 11081, 898, 11208, 28863, 885, 18438, 43263, 13841, 10569, 14117, 895, 13718, 867, 54317, 32629, 28546, 31222, 11554, 117, 21042, 105127, 867, 51140, 11208, 32629, 28546, 31222, 11554, 920, 67147, 13088, 82915, 27841, 37444, 164, 119, 119, 119, 166, 10117, 11841, 851, 51230, 11714, 55190, 17413, 887, 51140, 11554, 117, 13525, 30192, 11208, 66943, 57523, 21202, 119, 119, 875, 18321, 14018, 18187, 12213, 868, 12347, 35127, 11453, 12213, 13525, 887, 54317, 139, 15417, 11127, 10422, 14565, 10135, 149, 72918, 24093, 32002, 10813, 119, 102]","[('अनिल विज', 'PER'), ('पाकिस्तान', 'LOC'), ('ट्रंप', 'PER'), ('BJP', 'ORG'), ('हरियाणा', 'LOC'), ('अनिल विज', 'PER'), ('पाकिस्तान', 'LOC'), ('पाकिस्तान', 'LOC'), ('Narendra Modi', 'PER'), ('पाकिस्तान', 'LOC'), ('अनिल विज', 'PER'), ('पाकिस्तान', 'LOC'), ('ट्रंप', 'PER'), ('BJP', 'ORG'), ('LIBERAL TV', 'ORG')]",negative,"अनिल विज बोले, यह नापाकिस्तान.. ट्रंप पर घमासान पर यह बोली BJP हरियाणा सरकार में मंत्री अनिल विज ने कहा, यह पाकिस्तान नहीं बल्कि नापाकिस्तान है। सीजफायर ही हुआ है, लड़ाई खत्म नहीं हुई है। सेनाएं सीमा पर खड़ी हैं। अभी बहुत मुद्दे हैं जिनका समाधान नहीं हुआ है। प्रधानमंत्री मोदी का साफ पैगाम है कि वो गोली मारेंगे, तो हम गोला मारेंगे। पाकिस्तान ने देख लिया [...]The post अनिल विज बोले, यह नापाकिस्तान.. ट्रंप पर घमासान पर यह बोली BJP first appeared on LIBERAL TV."
c17f0bba6066cb034da0c23aa60d4316,"BJP Press Conference : ભાજપની પત્રકાર પરીષદ , આતંકવાદનો ખાત્મો તમામે જોયો BJP Press Conference : ભાજપની પત્રકાર પરીષદ , આતંકવાદનો ખાત્મો તમામે જોયોપહલગામ હુમલા બાદ ભારતે પાકિસ્તાન અને પીઓકેમાં આતંકવાદીઓના કેમ્પ પર કરેલી એરસ્ટ્રાઇકને લઈ આજે ભાજપે પત્રકાર પરીષદ યોજી હતી. ઓપરેશન સિંદૂર અંગે વાત કરતાં ભાજપ પ્રવક્તા સંબિત પાત્રાએ જણાવ્યું હતું કે, આતંકવાદનો ખાત્મો તમામે જોયો. આતંકવાદ વિરુદ્ધ એક નિર્ણાયક સંદેશ. આતંકવાદનો ખાત્મો દુનિયામાં સંદેશ. ઓપરેશન સિંદૂર સફળ થયું છે. ભારતે પાકિસ્તાનમાં આતંકીઓના અડ્ડાઓને તબાહ કર્યા. ભારતીય સેનાએ દુનિયાને બહાદુરી દેખાડી. ભારતીય સેનાએ અદમ્ય સાહસનો પરિચય આપ્યો. પહલગામ હુમલાનો બદલો લેવા પીએમએ કહ્યું હતુ. પીએમ મોદીએ બદલો લેવાનું વચન આપ્યું હતુ. ભારતે સિંધૂ નદીનું પાણી રોકી દીધું. અટારી વાઘા બોર્ડર પણ રોકી દીધી. પાકિસ્તાનના જુઠાણાનો પર્દાફાશ થયો. 50 વર્ષમાં જે અસંભવ હતું તે સંભવ કર્યું. નવ આતંકી ઠેકાણાને ધ્વસ્ત કરાયા. મોટા ઈસ્લામિક દેશો ભારતના સમર્થનમાં આવ્યા. ઓપરેશન સિંદૂરથી ભારતે દુનિયાને દમ દેખાડ્યો. સિંધૂ જળ સંધિ સ્થગિત થતા પાકિસ્તાનની અર્થ વ્યવસ્થાને ઝટકો. લશ્કર, જૈશ, હિજબુલના ઠેકાણાઓ ધ્વસ્ત કરાયા.",gu,"[101, 139, 15417, 11127, 10568, 16424, 131, 1105, 14800, 31849, 47978, 14533, 1102, 18674, 35496, 71061, 25966, 14576, 94135, 26327, 117, 1071, 18674, 26936, 17171, 23981, 26327, 21675, 1084, 90377, 68899, 15592, 1097, 20119, 56427, 15246, 1089, 15592, 105100, 139, 15417, 11127, 10568, 16424, 131, 1105, 14800, 31849, 47978, 14533, 1102, 18674, 35496, 71061, 25966, 14576, 94135, 26327, 117, 1071, 18674, 26936, 17171, 23981, 26327, 21675, 1084, 90377, 68899, 15592, 1097, 20119, 56427, 15246, 1089, 15592, 105100, 47978, 84403, 16370, 33921, 56427, 1115, 23560, 20119, 44211, 92351, 27604, 15246, 1102, 14800, 17171, 43647, 23533, 75328, 40401, 12650, 1102, 14576, 25813, 88625, 13720, 1071, 18674, 26936, 17171, 23981, 49914, 25813, 13427, 20238, 20119, 111289, 47978, 25966, 37871, 29402, 1078, 15106, 99430, 35496, 14800, 34209, 17171, 18942, 1109, 39114, 1071, 31849, 15246, 1105, 14800, 31849, 108928, 1102, 18674, 35496, 71061, 25966, 14576, 94135, 26327, 1107, 15592, 53310, 26443, 119, 1081, 47978, 49615, 90278, 1114, 43647, 26936, 26327, 102663, 1070, 68907, 15246, 1111, 90377, 94333, 26936, 1105, 14800, 31849, 47978, 1102, 35496, 41903, 17171, 75328, 14800, 1114, 26936, 43639, 27842, 1102, 92150, 14800, 39751, 1089, 53591, 41903, 44957, 31571, 20238, 117, 1071, 18674, 26936, 17171, 23981, 26327, 21675, 1084, 90377, 68899, 15592, 1097, 20119, 56427, 15246, 1089, 15592, 105100, 119, 1071, 18674, 26936, 17171, 23981, 26327, 1111, 43647, 15106, 23560, 84939, 16361, 1101, 43647, 15106, 102725, 60125, 17171, 1114, 26936, 26327, 104562, 119, 1071, 18674, 26936, 17171, 23981, 26327, 21675, 1084, 90377, 68899, 15592, 1099, 23560, 14198, 57512, 13720, 1114, 26936, 26327, 104562, 119, 1081, 47978, 49615, 90278, 1114, 43647, 26936, 26327, 102663, 1114, 79444, 31414, 1098, 85919, 11188, 119, 27604, 15246, 1102, 14800, 17171, 43647, 23533, 75328, 40401, 13720, 1071, 18674, 26936, 107994, 25813, 13427, 1070, 33136, 48139, 14800, 25813, 18942, 1097, 43639, 14800, 84403, 1083, 15106, 32776, 119, 96932, 1114, 15246, 13427, 39751, 1099, 23560, 14198, 57512, 18942, 1104, 84403, 14800, 26327, 23560, 28666, 1099, 15246, 76546, 14800, 45149, 119, 96932, 1114, 15246, 13427, 39751, 1070, 26327, 20119, 29499, 1114, 14800, 84403, 23533, 21675, 25966, 43647, 59930, 22671, 1071, 47978, 44061, 119, 1102, 84403, 16370, 33921, 56427, 1115, 23560, 20119, 44211, 21675, 1104, 26327, 53390, 1109, 15246, 23981, 1102, 14576, 39751, 20119, 39751, 1083, 84403, 44957, 1115, 18674, 23560, 119, 1102, 14576, 39751, 20119, 1106, 15592, 49914, 39751, 1104, 26327, 53390, 1109, 15246, 23981, 23703, 1111, 59930, 14198, 1071, 47978, 44957, 1115, 18674, 23560, 119, 27604, 15246, 1114, 43647, 26936, 41591, 58751, 1101, 49914, 23703, 1102, 87717, 14576, 1108, 15592, 107994, 1099, 14576, 41591, 31219, 119, 1070, 26846, 80083, 1111, 14800, 111279, 14800, 1104, 15592, 15106, 48139, 15106, 22246, 1108, 15592, 107994, 1099, 14576, 86036, 119, 1102, 14800, 17171, 43647, 23533, 75328, 40401, 13427, 1089, 23560, 80425, 87717, 40401, 15592, 25966, 111289, 96067, 79444, 14800, 47662, 96388, 119, 10462, 89320, 13720, 28652, 1070, 23533, 26936, 111283, 41903, 31571, 24678, 1114, 26936, 111283, 41903, 88412, 119, 1101, 41903, 1071, 18674, 26936, 107994, 1093, 15246, 70631, 53591, 18942, 1100, 78303, 23533, 75328, 1083, 78428, 62292, 119, 96948, 1073, 23533, 111289, 44211, 20119, 23128, 1099, 104562, 15592, 27604, 13427, 1114, 20119, 15106, 111289, 58342, 14198, 102]","[('BJP', 'ORG'), ('ભાજપ', 'ORG'), ('BJP', 'ORG'), ('ભાજપ', 'ORG'), ('હલગામ', 'LOC'), ('ભારત', 'LOC'), ('પાકિસ્તાન', 'LOC'), ('પીઓકે', 'LOC'), ('ભાજપ', 'ORG'), ('સિંદૂર', 'MISC'), ('ભાજપ', 'ORG'), ('સંબિત', 'PER'), ('પાત્ર', 'PER'), ('સિ', 'MISC'), ('ૂર', 'MISC'), ('ભારત', 'LOC'), ('પાકિસ્તાન', 'LOC'), ('ભારતીય', 'MISC'), ('ભારતીય', 'MISC'), ('પહલગામ', 'LOC'), ('પીએમ મોદીએ', 'PER'), ('ભારત', 'LOC'), ('સિંધૂ', 'LOC'), ('અટારી વાઘા', 'LOC'), ('પાકિસ્તાન', 'LOC'), ('સ્લા', 'MISC'), ('ભારતના', 'LOC'), ('સિંદૂર', 'MISC'), ('ભારત', 'LOC'), ('સિંધૂ', 'LOC'), ('પાકિસ્તાન', 'LOC'), ('લ', 'ORG'), ('જૈ', 'ORG')]",negative,"BJP Press Conference : ભાજપની પત્રકાર પરીષદ , આતંકવાદનો ખાત્મો તમામે જોયો BJP Press Conference : ભાજપની પત્રકાર પરીષદ , આતંકવાદનો ખાત્મો તમામે જોયોપહલગામ હુમલા બાદ ભારતે પાકિસ્તાન અને પીઓકેમાં આતંકવાદીઓના કેમ્પ પર કરેલી એરસ્ટ્રાઇકને લઈ આજે ભાજપે પત્રકાર પરીષદ યોજી હતી. ઓપરેશન સિંદૂર અંગે વાત કરતાં ભાજપ પ્રવક્તા સંબિત પાત્રાએ જણાવ્યું હતું કે, આતંકવાદનો ખાત્મો તમામે જોયો. આતંકવાદ વિરુદ્ધ એક નિર્ણાયક સંદેશ. આતંકવાદનો ખાત્મો દુનિયામાં સંદેશ. ઓપરેશન સિંદૂર સફળ થયું છે. ભારતે પાકિસ્તાનમાં આતંકીઓના અડ્ડાઓને તબાહ કર્યા. ભારતીય સેનાએ દુનિયાને બહાદુરી દેખાડી. ભારતીય સેનાએ અદમ્ય સાહસનો પરિચય આપ્યો. પહલગામ હુમલાનો બદલો લેવા પીએમએ કહ્યું હતુ. પીએમ મોદીએ બદલો લેવાનું વચન આપ્યું હતુ. ભારતે સિંધૂ નદીનું પાણી રોકી દીધું. અટારી વાઘા બોર્ડર પણ રોકી દીધી. પાકિસ્તાનના જુઠાણાનો પર્દાફાશ થયો. 50 વર્ષમાં જે અસંભવ હતું તે સંભવ કર્યું. નવ આતંકી ઠેકાણાને ધ્વસ્ત કરાયા. મોટા ઈસ્લામિક દેશો ભારતના સમર્થનમાં આવ્યા. ઓપરેશન સિંદૂરથી ભારતે દુનિયાને દમ દેખાડ્યો. સિંધૂ જળ સંધિ સ્થગિત થતા પાકિસ્તાનની અર્થ વ્યવસ્થાને ઝટકો. લશ્કર, જૈશ, હિજબુલના ઠેકાણાઓ ધ્વસ્ત કરાયા."
aade4ae574539876713612403ed06816,"""पाकिस्तान के लिए विनाशकारी..."": PM Modi के 'वहां से गोली चलेगी, यहां से गोला चलेगा' निर्देश पर रक्षा विशेषज्ञ",hi,"[101, 107, 67147, 10412, 13182, 55190, 16380, 21835, 87291, 119, 119, 119, 107, 131, 46161, 78616, 10116, 10412, 112, 21547, 11208, 14018, 11072, 867, 54317, 870, 13665, 34315, 117, 62010, 11072, 867, 51140, 11208, 870, 13665, 43263, 112, 884, 46354, 60254, 48157, 12213, 891, 51617, 37100, 80452, 102]","[('पाकिस्तान', 'LOC'), ('Narendra Modi', 'PER')]",negative,"""पाकिस्तान के लिए विनाशकारी..."": PM Modi के 'वहां से गोली चलेगी, यहां से गोला चलेगा' निर्देश पर रक्षा विशेषज्ञ"
5da975849929bd6b400cff36ebac6674,"'भारत ने पूरे विश्व में निर्णायक संदेश भेजा...', ऑपरेशन सिंदूर पर बोली BJP 'ऑपरेशन सिंदूर' को लेकर बीजेपी की ओर आज प्रेंस कॉन्फ्रेंस की गई. संबित पात्रा ने इस दौरान कहा कि भारत ने 'ऑपरेशन सिंदूर' के माध्यम से पहलगाम में हुई 26 लोगों की हत्या का प्रतिशोध लिया, प्रधानमंत्री के कथन 'हम घुस के मारेंगे और मिट्टी में मिलाएंगे' के अनुरूप कार्रवाई हुई. इस अभियान में सैन्य कार्रवाई के तहत 6 और 7 मई 2025 को पाकिस्तान और पीओजेके में स्थित नौ आतंकवादी ठिकानों को नष्ट किया गया.",hi,"[101, 112, 14311, 13088, 77826, 28546, 37245, 10532, 884, 46354, 55719, 94556, 28466, 45470, 888, 73184, 11208, 119, 119, 119, 112, 117, 862, 61533, 70104, 898, 103435, 98626, 11549, 12213, 887, 54317, 139, 15417, 11127, 112, 862, 61533, 70104, 898, 103435, 98626, 11549, 112, 11267, 83473, 39603, 77285, 104062, 10826, 45056, 59444, 885, 18321, 42057, 13432, 865, 69016, 75315, 18321, 42057, 13432, 10826, 32447, 119, 28466, 18351, 13184, 885, 98340, 11208, 13088, 14265, 49131, 31608, 14117, 14311, 13088, 112, 862, 61533, 70104, 898, 103435, 98626, 11549, 112, 10412, 77078, 11072, 885, 17110, 11714, 43263, 13841, 10532, 32162, 10314, 41993, 10826, 899, 76752, 11081, 54930, 21835, 83615, 37444, 117, 885, 101219, 109520, 10412, 865, 30534, 11453, 112, 105127, 868, 14070, 13432, 10412, 32629, 28546, 31222, 11554, 10977, 889, 80858, 84218, 10532, 889, 33156, 55313, 61809, 112, 10412, 851, 11453, 52398, 96083, 11081, 11549, 18321, 86559, 32162, 119, 14265, 851, 60270, 21394, 11453, 10532, 898, 38174, 14251, 11081, 11549, 18321, 86559, 10412, 880, 108775, 127, 10977, 128, 70219, 97334, 11267, 67147, 10977, 85166, 111200, 77285, 38150, 10532, 24233, 884, 78530, 852, 11845, 90696, 63291, 876, 34028, 70288, 11267, 884, 36997, 13016, 14242, 119, 102]","[('भारत', 'LOC'), ('सिंदूर', 'MISC'), ('BJP', 'ORG'), ('सिंदूर', 'MISC'), ('बीजेपी', 'ORG'), ('संबित पात्रा', 'PER'), ('भारत', 'LOC'), ('सिंदूर', 'MISC'), ('पहलगाम', 'LOC'), ('पाकिस्तान', 'LOC'), ('पीओजेके', 'LOC')]",negative,"'भारत ने पूरे विश्व में निर्णायक संदेश भेजा...', ऑपरेशन सिंदूर पर बोली BJP 'ऑपरेशन सिंदूर' को लेकर बीजेपी की ओर आज प्रेंस कॉन्फ्रेंस की गई. संबित पात्रा ने इस दौरान कहा कि भारत ने 'ऑपरेशन सिंदूर' के माध्यम से पहलगाम में हुई 26 लोगों की हत्या का प्रतिशोध लिया, प्रधानमंत्री के कथन 'हम घुस के मारेंगे और मिट्टी में मिलाएंगे' के अनुरूप कार्रवाई हुई. इस अभियान में सैन्य कार्रवाई के तहत 6 और 7 मई 2025 को पाकिस्तान और पीओजेके में स्थित नौ आतंकवादी ठिकानों को नष्ट किया गया."
93b3d70e5e7d6dd1ab652c30df4663a1,"बिहार में राजपूत वोटों की क्या ताकत, BJP से लेकर RJD तक ‘बाबू साहब’ को साधने में जुटे बिहार में सियासत बदलने के साथ ही राजपूत समुदाय का सियासी मिजाज भी बदलता गया. RJD की अगुवाई वाले महागठबंधन में कोई बड़ा राजपूत नेता नहीं है तो बीजेपी की अगुवाई वाले एनडीए के 19 विधायक हैं. अकेले बीजेपी के पास 17 ऐसे विधायक हैं राजपूत बिरादरी से आते हैं. महागठबंधन के पास 8 ही विधायक है. लेकिन अब हालात बदल गए हैं सभी दल राजपूत बिरादरी को साधने में लग गए हैं.",hi,"[101, 62852, 10532, 891, 44735, 18187, 59342, 895, 82858, 11497, 10826, 865, 17279, 880, 11208, 12151, 11845, 117, 139, 15417, 11127, 11072, 83473, 72201, 11490, 19255, 887, 11208, 18351, 15778, 898, 66921, 18351, 11267, 898, 11208, 51799, 11554, 10532, 872, 90434, 11554, 62852, 10532, 898, 21394, 80320, 887, 99989, 13466, 10412, 16208, 14080, 891, 44735, 18187, 59342, 898, 13841, 14070, 102299, 11081, 898, 21394, 27117, 889, 12878, 51283, 17413, 13286, 887, 99989, 13537, 14242, 119, 72201, 11490, 10826, 851, 22105, 86559, 27862, 889, 56523, 19741, 35247, 107784, 11453, 10532, 38207, 79783, 891, 44735, 18187, 59342, 13088, 13537, 16791, 10569, 21042, 39603, 77285, 104062, 10826, 851, 22105, 86559, 27862, 89010, 33076, 22599, 10412, 10270, 55190, 38380, 51094, 11716, 119, 851, 38150, 13665, 39603, 77285, 104062, 10412, 52331, 10273, 70648, 55190, 38380, 51094, 11716, 891, 44735, 18187, 59342, 887, 46354, 78153, 20161, 11072, 852, 17203, 11716, 119, 889, 56523, 19741, 35247, 107784, 11453, 10412, 52331, 129, 14080, 55190, 38380, 51094, 10569, 119, 32087, 49545, 99586, 15919, 887, 99989, 29026, 11716, 35387, 882, 11714, 891, 44735, 18187, 59342, 887, 46354, 78153, 20161, 11267, 898, 11208, 51799, 11554, 10532, 893, 19741, 29026, 11716, 119, 102]","[('बिहार', 'LOC'), ('BJP', 'ORG'), ('RJD', 'ORG'), ('बिहार', 'LOC'), ('RJD', 'ORG'), ('महागठबंधन', 'ORG'), ('बीजेपी', 'ORG'), ('एनडीए', 'ORG'), ('बीजेपी', 'ORG'), ('महागठबंधन', 'ORG')]",negative,"बिहार में राजपूत वोटों की क्या ताकत, BJP से लेकर RJD तक बाबू साहब को साधने में जुटे बिहार में सियासत बदलने के साथ ही राजपूत समुदाय का सियासी मिजाज भी बदलता गया. RJD की अगुवाई वाले महागठबंधन में कोई बड़ा राजपूत नेता नहीं है तो बीजेपी की अगुवाई वाले एनडीए के 19 विधायक हैं. अकेले बीजेपी के पास 17 ऐसे विधायक हैं राजपूत बिरादरी से आते हैं. महागठबंधन के पास 8 ही विधायक है. लेकिन अब हालात बदल गए हैं सभी दल राजपूत बिरादरी को साधने में लग गए हैं."
52954c1218772e3a131c46723a853a2b,"‘PM Modi ने जो कहा वही...’, आतंकियों को मिट्टी में मिला दिया, Operation Sindoor पर जमकर गरजी बीजेपी BJP On Operation Sindoor: भारतीय जनता पार्टी ने पहली बार ‘ऑपरेशन सिंदूर’ पर प्रेस कॉन्फ्रेंस की। इस दौरान बीजेपी प्रवक्ता संबित पात्रा ने भारतीय सशस्त्र बलों की तारीफ की। उन्होंने कहा कि सेना ने अदम्य साहस का परिचय दिया। सेना ने आतंकियों को जमीन पर पटक दिया।",hi,"[101, 46161, 78616, 10116, 13088, 15134, 31608, 21547, 10914, 119, 119, 119, 117, 852, 11845, 90696, 19966, 11267, 889, 80858, 84218, 10532, 889, 33156, 20226, 117, 21188, 14563, 44023, 12213, 872, 13841, 19444, 867, 11549, 30800, 39603, 77285, 104062, 139, 15417, 11127, 10576, 21188, 14563, 44023, 131, 18725, 104408, 85554, 13088, 66549, 44551, 862, 61533, 70104, 898, 103435, 98626, 11549, 12213, 885, 37463, 865, 69016, 75315, 18321, 42057, 13432, 10826, 920, 14265, 49131, 39603, 77285, 104062, 885, 18321, 15070, 36907, 11208, 28466, 18351, 13184, 885, 98340, 11208, 13088, 18725, 898, 21835, 57523, 18321, 887, 51665, 10826, 880, 41510, 28863, 10826, 920, 27640, 31608, 14117, 75750, 13088, 851, 15552, 45753, 13874, 898, 66921, 13432, 11081, 12213, 12878, 16940, 13874, 20226, 920, 75750, 13088, 852, 11845, 90696, 19966, 11267, 872, 100949, 12213, 885, 76826, 20226, 920, 102]","[('Narendra Modi', 'PER'), ('Operation Sindoor', 'MISC'), ('बीजेपी BJP', 'ORG'), ('Operation Sindoor', 'MISC'), ('भारतीय जनता पार्टी', 'ORG'), ('ऑपरेशन सिंदूर', 'MISC'), ('बीजेपी', 'ORG'), ('संबित पात्रा', 'PER'), ('भारतीय', 'MISC')]",negative,"PM Modi ने जो कहा वही... , आतंकियों को मिट्टी में मिला दिया, Operation Sindoor पर जमकर गरजी बीजेपी BJP On Operation Sindoor: भारतीय जनता पार्टी ने पहली बार ऑपरेशन सिंदूर पर प्रेस कॉन्फ्रेंस की। इस दौरान बीजेपी प्रवक्ता संबित पात्रा ने भारतीय सशस्त्र बलों की तारीफ की। उन्होंने कहा कि सेना ने अदम्य साहस का परिचय दिया। सेना ने आतंकियों को जमीन पर पटक दिया।"
